timestamp,cycle_id,cycle_label,season_window,real_or_synthetic_flag,year,month,day_of_year,week_of_year,hour,season_label,days_from_cycle_start,stage_name,stage_index,hours_in_current_stage,days_in_current_stage,stage_duration_hours,stage_duration_days,stage_progress_pct,total_cycle_progress_pct,estimated_days_to_next_stage,estimated_hours_to_next_stage,is_stage_transition,indoor_temp,indoor_humidity,indoor_air_velocity,indoor_CO2,solarradiation,day_night_flag,vpd,dew_point,leaf_wetness_proxy,temperature_rolling_mean_24h,humidity_rolling_mean_24h,vpd_proxy,light_period_flag,cumulative_gdd_like_index,cycle_origin_type,prototype_cycle_id,augmentation_method,run_id,target_stage_24h,target_stage_index_24h,target_stage_progress_24h,target_stage_48h,target_stage_index_48h,target_stage_progress_48h,target_hours_to_next_stage,time_idx,abs_time_idx,split
2028-03-01 23:00:00,10,rabi_2027,Rabi (Nov-Feb 2027),synthetic,2028,-0.8,-0.8242424,-0.8333333,1.0,summer,114.9583,ripe,0.6666667,239.0,9.9583,288,12,0.6918441,98.255,2.0417,49.0,False,1.203099,-0.92720926,0.4685324,-1.0347222,1.9342344,0.0,1.1967062,0.83816653,0.0,-0.05005353,-0.2895076,2.6749,0.0,0.9066329,generated,2,duration_shift,growth_progression_20260308_202542,ripe,5.0,91.319,ripe,5.0,99.653,49.0,2759,32159,val
2028-11-01 00:00:00,11,rabi_2028,Rabi (Nov-Feb 2028),synthetic,2028,0.8,0.6606061,0.625,-1.0,northeast_monsoon,0.0,seedling,-1.0,0.0,0.0,360,15,-0.99767905,0.0,15.0,360.0,False,-1.0357329,0.6987607,0.05982559,0.9781767,-0.0077767097,-1.0,-0.5025385,-0.5385519,0.0,-1.6190671,0.74111426,0.5626,0.0,-1.0000042,generated,2,parameter_jitter,growth_progression_20260308_202542,seedling,0.0,6.667,seedling,0.0,13.333,360.0,0,38016,train
2028-11-27 23:00:00,11,rabi_2028,Rabi (Nov-Feb 2028),synthetic,2028,0.8,0.8181818,0.7916667,1.0,northeast_monsoon,26.9583,early_vegetative,-0.6666667,287.0,11.9583,528,22,0.10896209,24.508,10.0417,241.0,False,-0.7623636,0.8228561,-0.45933887,-1.4251086,-0.061699815,0.0,-0.44536245,-0.6101347,0.0,-0.6995731,0.8839519,0.5449,-1.0,-0.55052096,generated,2,parameter_jitter,growth_progression_20260308_202542,early_vegetative,1.0,58.902,early_vegetative,1.0,63.447,241.0,647,38663,train
2028-12-24 23:00:00,11,rabi_2028,Rabi (Nov-Feb 2028),synthetic,2028,1.0,0.9818182,0.9166667,1.0,dry_winter,53.9583,flowering,0.0,95.0,3.9583,384,16,-0.49399406,49.053,12.0417,289.0,False,0.20633249,0.3978198,0.17312242,0.4699736,0.6326913,0.0,-0.33549276,0.21832891,0.0,-0.99936557,0.7303532,1.0389,0.0,-0.099189185,generated,2,parameter_jitter,growth_progression_20260308_202542,flowering,3.0,30.99,flowering,3.0,37.24,289.0,1295,39311,train
2029-01-20 23:00:00,11,rabi_2028,Rabi (Nov-Feb 2028),synthetic,2029,-1.2,-1.0727273,-1.0833334,1.0,dry_winter,80.9583,unripe,0.33333334,359.0,14.9583,744,31,-0.015289711,73.598,16.0417,385.0,False,-1.2583373,0.6023182,-0.5146353,0.1486568,-0.061699815,-1.0,-0.9347457,-0.56807065,0.1925,-1.0161779,0.50861186,0.5696,-1.0,0.33450675,generated,2,parameter_jitter,growth_progression_20260308_202542,unripe,4.0,51.478,unripe,4.0,54.704,385.0,1943,39959,train
2029-02-16 23:00:00,11,rabi_2028,Rabi (Nov-Feb 2028),synthetic,2029,-1.0,-0.90909094,-0.9166667,1.0,dry_winter,107.9583,ripe,0.6666667,263.0,10.9583,312,13,0.71849424,98.144,2.0417,49.0,False,0.16739495,-0.18725587,0.29209763,0.39091352,1.170258,-1.0,0.07918311,-0.25858912,0.0,-0.19954005,-0.15323582,1.4475,0.0,0.79216766,generated,2,parameter_jitter,growth_progression_20260308_202542,ripe,5.0,91.987,ripe,5.0,99.679,49.0,2591,40607,train
2026-11-15 00:00:00,12,rabi_2026,Rabi (Nov-Feb 2026),synthetic,2026,0.8,0.73939395,0.7083333,-1.0,northeast_monsoon,0.0,seedling,-1.0,0.0,0.0,336,14,-0.99767905,0.0,14.0,336.0,False,-0.8003796,0.65418935,0.21016698,0.08721827,-0.025007024,-1.0,-0.6038417,-0.48418838,0.0,-1.2950343,0.6935017,0.629,-1.0,-0.9999549,generated,2,duration_shift,growth_progression_20260308_202542,seedling,0.0,7.143,seedling,0.0,14.286,336.0,0,20808,test
2026-12-13 05:00:00,12,rabi_2026,Rabi (Nov-Feb 2026),synthetic,2026,1.0,0.90909094,0.875,-0.5652174,dry_winter,28.2083,early_vegetative,-0.6666667,341.0,14.2083,600,25,0.15939167,24.529,10.7917,259.0,False,-0.5599384,0.939203,-0.37335226,0.3114819,-0.055824768,-1.0,-0.70992625,0.07866182,0.0,-0.57905865,0.6715067,0.5125,-1.0,-0.5291052,generated,2,duration_shift,growth_progression_20260308_202542,early_vegetative,1.0,60.833,early_vegetative,1.0,64.833,259.0,677,21485,test
2027-01-10 11:00:00,12,rabi_2026,Rabi (Nov-Feb 2026),synthetic,2027,-1.2,-1.1333333,-1.1666666,-0.04347826,dry_winter,56.4583,flowering,0.0,131.0,5.4583,408,17,-0.34398794,49.094,11.5417,277.0,False,0.30415633,-0.00033662296,0.6250929,-0.2353688,0.8549996,0.0,0.06334514,0.34534124,0.0,-0.9372976,0.6428593,1.3674,0.0,-0.058861017,generated,2,duration_shift,growth_progression_20260308_202542,flowering,3.0,37.99,flowering,3.0,43.873,277.0,1355,22163,test
2027-02-07 17:00:00,12,rabi_2026,Rabi (Nov-Feb 2026),synthetic,2027,-1.0,-0.96363634,-1.0,0.47826087,dry_winter,84.7083,unripe,0.33333334,401.0,16.7083,864,36,-0.05277088,73.659,19.2917,463.0,False,-0.24695963,0.028581783,-0.30602312,-0.24148108,0.5271009,0.0,-0.1461344,-0.1389018,0.0,-1.0973579,0.34854716,1.1418,0.0,0.39448163,generated,2,duration_shift,growth_progression_20260308_202542,unripe,4.0,49.19,unripe,4.0,51.968,463.0,2033,22841,test
2027-03-07 23:00:00,12,rabi_2026,Rabi (Nov-Feb 2026),synthetic,2027,-0.8,-0.7939394,-0.8333333,1.0,summer,112.9583,ripe,0.6666667,215.0,8.9583,264,11,0.66034853,98.225,2.0417,49.0,False,-0.33389708,-0.47332305,0.46691003,-0.54526687,-0.03695305,0.0,-0.037758872,-1.0176566,0.0,-0.43496478,-0.13372466,1.4226,-1.0,0.8725225,generated,2,duration_shift,growth_progression_20260308_202542,ripe,5.0,90.53,ripe,5.0,99.621,49.0,2711,23519,test
2026-03-10 00:00:00,13,summer_2026,Summer (Mar-Jun 2026),synthetic,2026,-0.8,-0.77575755,-0.75,-1.0,summer,0.0,seedling,-1.0,0.0,0.0,288,12,-0.99767905,0.0,12.0,288.0,False,-0.63716066,0.19238003,-0.8802136,0.23917736,-0.061699815,-1.0,-0.3640808,-0.7654631,0.0,-1.0703155,0.20018245,0.9218,-1.0,-0.9999207,generated,3,season_warp,growth_progression_20260308_202542,seedling,0.0,8.333,seedling,0.0,16.667,288.0,0,14808,train
2026-04-03 17:00:00,13,summer_2026,Summer (Mar-Jun 2026),synthetic,2026,-0.6,-0.630303,-0.625,0.47826087,summer,24.7083,early_vegetative,-0.6666667,305.0,12.7083,504,21,0.23437436,24.464,8.2917,199.0,False,0.030806353,0.7008989,0.6772798,0.53757083,0.08079926,-1.0,-0.3934657,0.64033675,0.0,0.08478833,0.40136045,0.777,0.0,-0.54924977,generated,3,season_warp,growth_progression_20260308_202542,early_vegetative,1.0,65.278,early_vegetative,1.0,70.04,199.0,593,15401,train
2026-04-28 11:00:00,13,summer_2026,Summer (Mar-Jun 2026),synthetic,2026,-0.6,-0.47878787,-0.45833334,-0.04347826,summer,49.4583,flowering,0.0,155.0,6.4583,408,17,-0.22423552,48.969,10.5417,253.0,False,0.17042854,0.09131833,0.14567702,-0.40805203,-0.061699815,0.0,-0.059971873,-0.066143714,0.0,0.25531662,0.07249427,1.2484,-1.0,-0.08053889,generated,3,season_warp,growth_progression_20260308_202542,flowering,3.0,43.873,flowering,3.0,49.755,253.0,1187,15995,train
2026-05-23 05:00:00,13,summer_2026,Summer (Mar-Jun 2026),synthetic,2026,-0.4,-0.3272727,-0.33333334,-0.5652174,summer,74.2083,unripe,0.33333334,341.0,14.2083,744,31,-0.06455882,73.474,16.7917,403.0,False,-0.12893741,-0.687808,0.5414047,-0.5104186,-0.046686135,0.0,0.5425682,-0.5500861,0.0,0.49943826,-0.51105577,1.6544,-1.0,0.3807465,generated,3,season_warp,growth_progression_20260308_202542,unripe,4.0,49.059,unripe,4.0,52.285,403.0,1781,16589,train
2026-06-16 23:00:00,13,summer_2026,Summer (Mar-Jun 2026),synthetic,2026,-0.2,-0.18181819,-0.16666667,1.0,southwest_monsoon,98.9583,ripe,0.6666667,191.0,7.9583,240,10,0.622562,97.979,2.0417,49.0,False,0.11492143,-0.4897428,1.0008112,0.62095034,-0.061699815,-1.0,0.24025227,-0.33241317,0.0,0.7127903,-0.9648067,1.6392,-1.0,0.8535974,generated,3,season_warp,growth_progression_20260308_202542,ripe,5.0,89.583,ripe,5.0,99.583,49.0,2375,17183,train
2027-03-05 00:00:00,14,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.8,-0.8060606,-0.8333333,-1.0,summer,0.0,seedling,-1.0,0.0,0.0,432,18,-0.99767905,0.0,18.0,432.0,False,-0.684239,0.22856699,-0.77043194,0.09107792,-0.061699815,-1.0,-0.29784024,-0.8012682,0.0,-1.1351327,0.23883852,0.8885,-1.0,-0.99993056,generated,3,duration_shift,growth_progression_20260308_202542,seedling,0.0,5.556,seedling,0.0,11.111,432.0,0,23448,train
2027-04-03 17:00:00,14,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.6,-0.630303,-0.6666667,0.47826087,summer,29.7083,early_vegetative,-0.6666667,281.0,11.7083,672,28,-0.14636183,24.552,16.2917,391.0,False,-0.2668508,0.49045342,0.3960657,0.7657939,-0.0017426987,-1.0,-0.42334867,0.06551507,0.0,0.20384885,-0.0013817627,0.8434,0.0,-0.4584016,generated,3,duration_shift,growth_progression_20260308_202542,early_vegetative,1.0,45.387,early_vegetative,1.0,48.958,391.0,713,24161,train
2027-05-03 11:00:00,14,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.4,-0.44848484,-0.45833334,-0.04347826,summer,59.4583,flowering,0.0,35.0,1.4583,480,20,-0.8492202,49.139,18.5417,445.0,False,1.3025357,-0.31943026,-0.0014195903,-0.97277045,1.334437,0.0,0.9675039,1.497827,0.0,0.3312362,0.12470159,2.1444,0.0,0.10011173,generated,3,duration_shift,growth_progression_20260308_202542,flowering,3.0,12.292,flowering,3.0,17.292,445.0,1427,24875,train
2027-06-02 05:00:00,14,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.2,-0.26666668,-0.29166666,-0.5652174,southwest_monsoon,89.2083,unripe,0.33333334,269.0,11.2083,696,29,-0.21081884,73.726,17.7917,427.0,False,-0.24953242,0.36694396,0.3380653,0.70025194,-0.061699815,-1.0,-0.22133985,-0.28234074,0.0,-0.28553113,0.07358636,0.9262,-1.0,0.65691835,generated,3,duration_shift,growth_progression_20260308_202542,unripe,4.0,42.098,unripe,4.0,45.546,427.0,2141,25589,train
2027-07-01 23:00:00,14,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,0.0,-0.09090909,-0.125,1.0,southwest_monsoon,118.9583,ripe,0.6666667,287.0,11.9583,336,14,0.7413372,98.313,2.0417,49.0,False,1.5392329,-1.297239,0.24072196,-0.6482396,1.533291,0.0,2.014304,1.13472,0.0,0.53052515,-0.85755527,3.3374,0.0,1.2244465,generated,3,duration_shift,growth_progression_20260308_202542,ripe,5.0,92.56,ripe,5.0,99.702,49.0,2855,26303,train
2027-03-15 00:00:00,15,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.8,-0.74545455,-0.75,-1.0,summer,0.0,seedling,-1.0,0.0,0.0,312,13,-0.99767905,0.0,13.0,312.0,False,-0.70023257,-0.12793542,-0.87642807,0.9018314,-0.061699815,-1.0,-0.29176402,-0.6152459,0.0,-1.1571525,-0.1419886,1.0813,-1.0,-0.99993396,generated,3,parameter_jitter,growth_progression_20260308_202542,seedling,0.0,7.692,seedling,0.0,15.385,312.0,0,23688,val
2027-04-10 23:00:00,15,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.6,-0.58787876,-0.625,1.0,summer,26.9583,early_vegetative,-0.6666667,335.0,13.9583,552,23,0.23787613,24.508,9.0417,217.0,False,0.11403823,0.49026018,0.5722301,1.1077443,-0.053161554,-1.0,-0.3075024,0.3670156,0.0,0.09258647,0.43864474,0.9455,-1.0,-0.5086544,generated,3,parameter_jitter,growth_progression_20260308_202542,early_vegetative,1.0,65.036,early_vegetative,1.0,69.384,217.0,647,24335,val
2027-05-07 23:00:00,15,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.4,-0.42424244,-0.45833334,1.0,summer,53.9583,flowering,0.0,191.0,7.9583,432,18,-0.09754062,49.053,10.0417,241.0,False,0.8985682,-0.5890216,-0.23315081,-0.5936588,1.3135948,0.0,0.72774297,0.9503922,0.0,0.21476625,0.19261107,2.1503,0.0,0.0014276882,generated,3,parameter_jitter,growth_progression_20260308_202542,flowering,3.0,49.769,flowering,3.0,55.324,241.0,1295,24983,val
2027-06-03 23:00:00,15,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.2,-0.26060605,-0.29166666,1.0,southwest_monsoon,80.9583,unripe,0.33333334,407.0,16.9583,864,36,-0.03864164,73.598,19.0417,457.0,False,1.8210692,-1.2953128,0.6340161,-0.9540992,1.8105272,0.0,2.2869363,1.1824418,0.0,0.6799059,-0.75609726,3.6092,0.0,0.50344795,generated,3,parameter_jitter,growth_progression_20260308_202542,unripe,4.0,49.884,unripe,4.0,52.662,457.0,1943,25631,val
2027-06-30 23:00:00,15,summer_2027,Summer (Mar-Jun 2027),synthetic,2027,-0.2,-0.096969694,-0.125,1.0,southwest_monsoon,107.9583,ripe,0.6666667,191.0,7.9583,240,10,0.622562,98.144,2.0417,49.0,False,0.1286686,-0.45899165,0.9530859,0.003227984,-0.061699815,-1.0,0.31466085,-0.40396863,0.0,0.7044634,-0.9580277,1.624,-1.0,1.0186765,generated,3,parameter_jitter,growth_progression_20260308_202542,ripe,5.0,89.583,ripe,5.0,99.583,49.0,2591,26279,val
2028-03-01 00:00:00,16,summer_2028,Summer (Mar-Jun 2028),synthetic,2028,-0.8,-0.8242424,-0.8333333,-1.0,summer,0.0,seedling,-1.0,0.0,0.0,336,14,-0.99767905,0.0,14.0,336.0,False,-0.42415616,0.32325777,-0.41959035,0.2732477,-0.052502032,-1.0,-0.31477392,-0.60764754,0.0,-0.7770523,0.3399902,0.9048,-1.0,-0.9998762,generated,3,cross_season_blend,growth_progression_20260308_202542,seedling,0.0,7.143,seedling,0.0,14.286,336.0,0,32136,test
2028-03-27 17:00:00,16,summer_2028,Summer (Mar-Jun 2028),synthetic,2028,-0.8,-0.6666667,-0.6666667,0.47826087,summer,26.7083,early_vegetative,-0.6666667,305.0,12.7083,648,27,-0.039415285,24.503,14.2917,343.0,False,-0.1285918,0.06519265,-0.09822213,-0.37360084,-0.056304622,0.0,-0.08925717,-0.008691612,0.0,0.16372143,0.03268618,1.1591,-1.0,-0.50060385,generated,3,cross_season_blend,growth_progression_20260308_202542,early_vegetative,1.0,50.772,early_vegetative,1.0,54.475,343.0,641,32777,test
2028-04-23 11:00:00,16,summer_2028,Summer (Mar-Jun 2028),synthetic,2028,-0.6,-0.5030303,-0.5416667,-0.04347826,summer,53.4583,flowering,0.0,83.0,3.4583,384,16,-0.55761635,49.044,12.5417,301.0,False,-0.04605113,-0.047806695,-0.6008923,-0.049759723,0.2584,-1.0,0.032565694,-0.13280673,0.0,0.072337724,0.19521478,1.2643,0.0,0.0033012216,generated,3,cross_season_blend,growth_progression_20260308_202542,flowering,3.0,27.865,flowering,3.0,34.115,301.0,1283,33419,test
2028-05-20 05:00:00,16,summer_2028,Summer (Mar-Jun 2028),synthetic,2028,-0.4,-0.33939394,-0.375,-0.5652174,summer,80.2083,unripe,0.33333334,341.0,14.2083,696,29,-0.00020359135,73.586,14.7917,355.0,False,0.29015955,-0.89430124,0.7527209,0.4183839,0.27912533,-1.0,0.7150925,-0.3787684,0.0,0.6079779,-0.97424924,2.028,0.0,0.51331335,generated,3,cross_season_blend,growth_progression_20260308_202542,unripe,4.0,52.443,unripe,4.0,55.891,355.0,1925,34061,test
2028-06-15 23:00:00,16,summer_2028,Summer (Mar-Jun 2028),synthetic,2028,-0.2,-0.18181819,-0.20833333,1.0,southwest_monsoon,106.9583,ripe,0.6666667,287.0,11.9583,336,14,0.7413372,98.127,2.0417,49.0,False,0.70702934,-0.3330822,-0.09822213,-0.1845176,0.9877738,-1.0,0.8465775,0.75704485,0.2245,0.15996775,-0.25625873,1.8188,0.0,1.0212961,generated,3,cross_season_blend,growth_progression_20260308_202542,ripe,5.0,92.56,ripe,5.0,99.702,49.0,2567,34703,test
